535,760,3.7,4,3.8,0,1,2,0,3,5
536,760,2.9,5,3.3,0,0,1,0,3,5
537,760,3.3,11,3.4,0,0,1,0,3,2
538,760,3.7,3,3.5,1,1,1,135000,3,5
539,760,3.6,4,3.7,0,0,1,0,3,5
540,760,3.8,5,3.6,1,1,0,100000,3,5
541,760,4,3,3.6,1,1,0,0,3,11
542,760,3.4,3,3.3,0,0,1,0,3,2
543,760,3.6,8,3.7,1,1,3,155000,3,5
544,770,3.3,4,3.7,0,0,3,0,3,2
545,770,3.8,1,3.8,0,0,3,0,3,5
546,770,3.8,5,3.9,1,1,3,0,3,4
547,770,2.9,5,3.9,0,0,3,0,3,2
548,770,3.8,4,3.9,1,1,3,95000,3,8
549,770,3.3,2,3.8,1,1,2,150000,3,5
550,770,3.2,8,3.9,1,1,2,0,3,5
551,770,4,6,3.5,1,1,1,155000,3,5
552,770,3.9,5,3.8,1,1,1,80000,3,14
553,770,3.6,3,3.4,1,1,0,90000,3,2
554,770,3.8,3,3.6,0,1,1,50000,3,5
555,770,3.7,3,3.5,1,1,1,0,3,2
556,780,3.8,8,3.9,0,0,1,0,3,4
